Symbol,Name,Country,Sector,Industry
TU,Telus Corporation Ordinary Shares,Canada,,
TUP,Tupperware Brands Corporation Common Stock,United States,Industrials,Plastic Products
TUYA,Tuya Inc. American Depositary Shares each representing one Class A Ordinary Share,,Technology,Computer Software: Prepackaged Software
TV,Grupo Televisa S.A. Common Stock,Mexico,Industrials,Broadcasting
TVC,Tennessee Valley Authority Common Stock,United States,Utilities,Electric Utilities: Central
TVE,Tennessee Valley Authority,United States,Utilities,Electric Utilities: Central
TWI,Titan International Inc. (DE) Common Stock,United States,Industrials,Steel/Iron Ore
TWLO,Twilio Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
TWN,Taiwan Fund Inc. (The) Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
TWO,Two Harbors Investment Corp,United States,Real Estate,Real Estate Investment Trusts
TWOA,two Class A Ordinary Shares,,Real Estate,Real Estate Investment Trusts
TX,Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares USD1.00 par value),Luxembourg,Industrials,Steel/Iron Ore
TXO,TXO Partners L.P. Common Units Representing Limited Partner Interests,,Energy,Oil & Gas Production
TXT,Textron Inc. Common Stock,United States,Industrials,Aerospace
TY,Tri Continental Corporation Common Stock,United States,Finance,Finance Companies
TYG,Tortoise Energy Infrastructure Corporation Common Stock,United States,Finance,Investment Managers
TYL,Tyler Technologies Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
U,Unity Software Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
UA,Under Armour Inc. Class C Common Stock,United States,Consumer Discretionary,Apparel
UAA,Under Armour Inc. Class A Common Stock,United States,Consumer Discretionary,Apparel
UAN,CVR Partners LP Common Units representing Limited Partner Interests,United States,Industrials,Agricultural Chemicals
UBA,Urstadt Biddle Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
UBER,Uber Technologies Inc. Common Stock,,Technology,EDP Services
UBP,Urstadt Biddle Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
UBS,UBS Group AG Registered Ordinary Shares,Switzerland,Finance,Major Banks
UDR,UDR Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
UE,Urban Edge Properties Common Shares of Beneficial Interest,United States,Finance,Real Estate
UFI,Unifi Inc. New Common Stock,United States,Consumer Discretionary,Textiles
UGI,UGI Corporation Common Stock,United States,Utilities,Natural Gas Distribution
UGIC,UGI Corporation Corporate Units,United States,Utilities,Natural Gas Distribution
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),Brazil,Utilities,Oil/Gas Transmission
UHAL,U-Haul Holding Company Common Stock,United States,Consumer Discretionary,Rental/Leasing Companies
UHS,Universal Health Services Inc. Common Stock,United States,Health Care,Hospital/Nursing Management
UHT,Universal Health Realty Income Trust Common Stock,United States,Real Estate,Real Estate Investment Trusts
UI,Ubiquiti Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
UIS,Unisys Corporation New Common Stock,United States,Technology,EDP Services
UL,Unilever PLC Common Stock,United Kingdom,Consumer Discretionary,Package Goods/Cosmetics
UMC,United Microelectronics Corporation (NEW) Common Stock,Taiwan,Technology,Semiconductors
UMH,UMH Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
UNF,Unifirst Corporation Common Stock,United States,Consumer Discretionary,Other Consumer Services
UNFI,United Natural Foods Inc. Common Stock,United States,Consumer Discretionary,Food Distributors
UNH,UnitedHealth Group Incorporated Common Stock (DE),United States,Health Care,Medical Specialities
UNM,Unum Group Common Stock,United States,Finance,Accident &Health Insurance
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,United States,Finance,Accident &Health Insurance
UNP,Union Pacific Corporation Common Stock,United States,Industrials,Railroads
UNVR,Univar Solutions Inc. Common Stock,United States,Consumer Discretionary,Specialty Chemicals
UP,Wheels Up Experience Inc. Class A Common Stock,Singapore,Consumer Discretionary,Aerospace
UPH,UpHealth Inc. Common Stock,,Technology,Retail: Computer Software & Peripheral Equipment
UPS,United Parcel Service Inc. Common Stock,United States,Consumer Discretionary,Air Freight/Delivery Services
URI,United Rentals Inc. Common Stock,United States,,
USA,Liberty All-Star Equity Fund Common Stock,United States,Finance,Finance Companies
USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests,United States,Utilities,Natural Gas Distribution
USB,U.S. Bancorp Common Stock,United States,Finance,Major Banks
USDP,USD Partners LP Common Units representing limited partner interest,United States,Industrials,Railroads
USFD,US Foods Holding Corp. Common Stock,United States,Consumer Discretionary,Food Distributors
USM,United States Cellular Corporation Common Stock,United States,Telecommunications,Telecommunications Equipment
USNA,USANA Health Sciences Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
USPH,U.S. Physical Therapy Inc. Common Stock,United States,Health Care,Medical/Nursing Services
USX,U.S. Xpress Enterprises Inc. Class A Common Stock,United States,Industrials,Trucking Freight/Courier Services
UTF,Cohen & Steers Infrastructure Fund Inc Common Stock,United States,Finance,Finance Companies
UTI,Universal Technical Institute Inc Common Stock,United States,,
UTL,UNITIL Corporation Common Stock,United States,Utilities,Power Generation
UTZ,Utz Brands Inc Class A Common Stock ,United States,Consumer Staples,Packaged Foods
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,United States,Finance,Property-Casualty Insurers
UVV,Universal Corporation Common Stock,United States,Industrials,Farming/Seeds/Milling
UWMC,UWM Holdings Corporation Class A Common Stock,United States,Finance,Finance: Consumer Services
UZD,United States Cellular Corporation 6.250% Senior Notes due 2069,United States,Telecommunications,Telecommunications Equipment
UZE,United States Cellular Corporation 5.500% Senior Notes due 2070,United States,Telecommunications,Telecommunications Equipment
UZF,United States Cellular Corporation 5.500% Senior Notes due 2070,United States,Telecommunications,Telecommunications Equipment
V,Visa Inc.,United States,Consumer Discretionary,Business Services
VAC,Marriott Vacations Worldwide Corporation Common Stock,United States,Finance,Real Estate
VAL,Valaris Limited Common Shares,,Energy,Oil & Gas Production
VALE,VALE S.A.  American Depositary Shares Each Representing one common share,Brazil,Basic Materials,Metal Mining
VAPO,Vapotherm Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
VATE,INNOVATE Corp. Common Stock,United States,Industrials,Metal Fabrications
VBF,Invesco Bond Fund Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
VCIF,Vertical Capital Income Fund Common Shares of Beneficial Interest,,Finance,Finance/Investors Services
VCV,Invesco California Value Municipal Income Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
VEEV,Veeva Systems Inc. Class A Common Stock,,Technology,Computer Software: Prepackaged Software
VEL,Velocity Financial Inc. Common Stock,,Finance,Finance: Consumer Services
VET,Vermilion Energy Inc. Common (Canada),Canada,Energy,Oil & Gas Production
VFC,V.F. Corporation Common Stock,United States,Consumer Discretionary,Apparel
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),United States,Finance,Trusts Except Educational Religious and Charitable
VGR,Vector Group Ltd. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
VHC,VirnetX Holding Corp Common Stock,United States,Miscellaneous,Multi-Sector Companies
VHI,Valhi Inc. Common Stock,United States,Industrials,Major Chemicals
VIAO,VIA optronics AG American Depositary Shares each representing one-fifth of an Ordinary Share,,Technology,Semiconductors
VICI,VICI Properties Inc. Common Stock,,Real Estate,Real Estate Investment Trusts
VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares,China,Consumer Discretionary,Catalog/Specialty Distribution
VIST,Vista Energy S.A.B. de C.V. American Depositary Shares each representing one series A share with no par value,,Energy,Oil & Gas Production
VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),Brazil,Telecommunications,Telecommunications Equipment
VKQ,Invesco Municipal Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
VLD,Velo3D Inc. Common Stock,,Industrials,Wholesale Distributors
VLN,Valens Semiconductor Ltd. Ordinary Shares,,Technology,Semiconductors
VLO,Valero Energy Corporation Common Stock,United States,Energy,Integrated oil Companies
VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates,,Consumer Discretionary,Air Freight/Delivery Services
VLT,Invesco High Income Trust II,United States,Finance,Trusts Except Educational Religious and Charitable
VMC,Vulcan Materials Company (Holding Company) Common Stock,United States,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
VMI,Valmont Industries Inc. Common Stock,United States,Industrials,Metal Fabrications
VMO,Invesco Municipal Opportunity Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
VMW,Vmware Inc. Common stock Class A,United States,Technology,Computer Software: Prepackaged Software
VNCE,Vince Holding Corp. Common Stock,,Consumer Discretionary,Clothing/Shoe/Accessory Stores
VNO,Vornado Realty Trust Common Stock,United States,Real Estate,Real Estate Investment Trusts
VNT,Vontier Corporation Common Stock ,,Industrials,Industrial Machinery/Components
VOC,VOC Energy Trust Units of Beneficial Interest,United States,Energy,Oil & Gas Production
VOYA,Voya Financial Inc. Common Stock,United States,Finance,Life Insurance
VPG,Vishay Precision Group Inc. Common Stock,United States,Technology,Electrical Products
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),United States,Finance,Trusts Except Educational Religious and Charitable
VRE,Veris Residential Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
VRT,Vertiv Holdings LLC Class A Common Stock,United States,Technology,Industrial Machinery/Components
VRTV,Veritiv Corporation Common Stock,,Consumer Staples,Paper
VSCO,Victorias Secret & Co. Common Stock ,,Consumer Discretionary,Clothing/Shoe/Accessory Stores
VSH,Vishay Intertechnology Inc. Common Stock,United States,Technology,Electrical Products
VST,Vistra Corp. Common Stock,,Utilities,Electric Utilities: Central
VSTO,Vista Outdoor Inc. Common Stock,United States,Industrials,Ordnance And Accessories
VTEX,VTEX Class A Common Shares,,Technology,Computer Software: Prepackaged Software
VTLE,Vital Energy Inc. Common Stock par value $0.01 per share,United States,Energy,Oil & Gas Production
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,United States,Finance,Finance Companies
VTOL,Bristow Group Inc. Common Stock,United States,Consumer Discretionary,Transportation Services
VTR,Ventas Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
VTS,Vitesse Energy Inc. Common Stock,,Energy,Oil & Gas Production
VVI,Viad Corp Common Stock,United States,Consumer Discretionary,Business Services
VVR,Invesco Senior Income Trust Common Stock (DE),United States,Finance,Trusts Except Educational Religious and Charitable
VVV,Valvoline Inc. Common Stock,United States,Industrials,Major Chemicals
VVX,V2X Inc. Common Stock,United States,Consumer Discretionary,Diversified Commercial Services
VZIO,VIZIO Holding Corp. Class A Common Stock,United States,Consumer Staples,Consumer Electronics/Appliances
W,Wayfair Inc. Class A Common Stock,United States,Consumer Discretionary,Catalog/Specialty Distribution
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,United States,Industrials,Railroads
WAL,Western Alliance Bancorporation Common Stock (DE),United States,Finance,Major Banks
WAT,Waters Corporation Common Stock,United States,Industrials,Biotechnology: Laboratory Analytical Instruments
WAVC,Waverley Capital Acquisition Corp. 1 Class A Ordinary Shares,,Finance,Blank Checks
WBS,Webster Financial Corporation Common Stock,United States,Finance,Major Banks
WBX,Wallbox N.V. Class A Ordinary Shares,Spain,Consumer Discretionary,Industrial Specialties
WCC,WESCO International Inc. Common Stock,United States,Consumer Discretionary,Telecommunications Equipment
WCN,Waste Connections Inc. Common Shares,Canada,Utilities,Environmental Services
WD,Walker & Dunlop Inc Common Stock,United States,Finance,Finance: Consumer Services
WDH,Waterdrop Inc. American Depositary Shares (each representing the right to receive 10 Class A Ordinary Shares),,Finance,Specialty Insurers
WDI,Western Asset Diversified Income Fund Common Shares of Beneficial Interest,,Finance,Trusts Except Educational Religious and Charitable
WDS,Woodside Energy Group Limited American Depositary Shares each representing one Ordinary Share,,Energy,Oil & Gas Production
WE,WeWork Inc. Class A Common Stock,,Real Estate,Real Estate
WEA,Western Asset Bond Fund Share of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
WEAV,Weave Communications Inc. Common Stock,,Technology,EDP Services
WEC,WEC Energy Group Inc. Common Stock,United States,Utilities,Power Generation
WEL,Integrated Wellness Acquisition Corp Class A Ordinary Shares,,Finance,Blank Checks
WELL,Welltower Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,United States,Utilities,Natural Gas Distribution
WEX,WEX Inc. common stock,United States,Consumer Discretionary,Business Services
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),South Korea,Finance,Commercial Banks
